movie_id,movie_name,year,rating,votes,genre
tt0097891,The Misadventures of Mr. Wilt,1989,6.1,1099.0,crime
tt0097904,Monsieur Hire,1989,7.5,6800.0,crime
tt0097904,Monsieur Hire,1989,7.5,6800.0,romance
tt0097904,Monsieur Hire,1989,7.5,6800.0,thriller
tt0097910,Moon 44,1990,5.0,5401.0,action
tt0097910,Moon 44,1990,5.0,5401.0,scifi
tt0097910,Moon 44,1990,5.0,5401.0,thriller
tt0097911,Moontrap,1988,4.8,3550.0,horror
tt0097911,Moontrap,1988,4.8,3550.0,scifi
tt0097937,My Left Foot,1989,7.8,75961.0,biography
tt0097938,My Mom's a Werewolf,1989,4.4,1257.0,horror
tt0097940,Mystery Train,1989,7.5,29001.0,crime
tt0097942,Mystics in Bali,1981,5.7,1339.0,fantasy
tt0097942,Mystics in Bali,1981,5.7,1339.0,horror
tt0097942,Mystics in Bali,1981,5.7,1339.0,thriller
tt0097965,New York Stories,1989,6.4,18843.0,romance
tt0097967,Next of Kin,1989,5.8,12004.0,action
tt0097967,Next of Kin,1989,5.8,12004.0,crime
tt0097967,Next of Kin,1989,5.8,12004.0,thriller
tt0097981,A Nightmare on Elm Street 5: The Dream Child,1989,5.0,47443.0,fantasy
tt0097981,A Nightmare on Elm Street 5: The Dream Child,1989,5.0,47443.0,horror
tt0097982,Nightwish,1989,4.8,1081.0,horror
tt0097982,Nightwish,1989,4.8,1081.0,scifi
tt0097987,No Holds Barred,1989,4.4,6628.0,action
tt0097987,No Holds Barred,1989,4.4,6628.0,sports
tt0097991,"No Retreat, No Surrender 2",1987,5.0,1919.0,action
tt0097991,"No Retreat, No Surrender 2",1987,5.0,1919.0,adventure
tt0097995,Noce blanche,1989,6.9,2656.0,romance
tt0098014,Offerings,1989,4.5,1008.0,horror
tt0098019,Miracles: The Canton Godfather,1989,6.9,5113.0,action
tt0098019,Miracles: The Canton Godfather,1989,6.9,5113.0,crime
tt0098019,Miracles: The Canton Godfather,1989,6.9,5113.0,romance
tt0098022,Old Gringo,1989,5.8,2016.0,adventure
tt0098022,Old Gringo,1989,5.8,2016.0,history
tt0098022,Old Gringo,1989,5.8,2016.0,romance
