year,genre,avgRating,movieCount,rollingRating
1962,war,7.125,16,7.203888888888889
1963,action,6.8999999999999995,14,6.497714285714285
1963,adventure,6.800000000000001,26,6.37743469785575
1963,animation,7.1,1,7.286666666666666
1963,biography,6.666666666666667,3,6.906309523809523
1963,crime,6.9625,16,6.991472527472527
1963,family,6.7153846153846155,13,6.592476412476413
1963,fantasy,6.5375,8,6.18365873015873
1963,history,7.1,10,6.920142857142858
1963,horror,5.9111111111111105,27,5.765195121381886
1963,mystery,6.73125,16,6.904560708898944
1963,romance,6.882051282051282,39,6.8353676995061505
1963,scifi,5.5307692307692315,13,5.333485714285715
1963,sports,4.7,2,6.6833333333333345
1963,thriller,6.713636363636363,22,6.66197433600882
1963,war,6.990909090909091,11,7.224570707070707
1964,action,7.084999999999999,20,6.728999999999999
1964,adventure,6.424137931034483,29,6.422262284062647
1964,animation,6.5,2,7.086666666666666
1964,biography,7.75,2,7.139166666666666
1964,crime,6.907692307692307,26,7.009010989010989
1964,family,6.609999999999999,10,6.656014874014874
1964,fantasy,6.09,10,6.21565873015873
1964,history,7.109999999999999,10,6.96047619047619
1964,horror,6.104,25,5.930370121381886
1964,mystery,6.917647058823529,17,6.889266591251885
1964,romance,6.845238095238095,42,6.832220196602551
1964,scifi,5.735714285714286,14,5.481428571428571
1964,thriller,7.0103448275862075,29,6.805422611870888
1964,war,7.095454545454545,22,7.2061616161616175
1965,action,6.5760000000000005,25,6.652199999999999
1965,adventure,6.525806451612904,31,6.432756907718561
1965,biography,7.05,4,7.115833333333333
1965,crime,6.643478260869566,23,6.990206641184902
1965,family,7.014285714285714,7,6.736014874014875
1965,fantasy,6.0875,8,6.202047619047619
1965,history,6.777777777777778,9,6.908031746031746
1965,horror,5.375,20,5.767770121381886
1965,mystery,6.65,16,6.819266591251885
1965,romance,7.1225,40,6.92522019660255
1965,scifi,5.138888888888889,18,5.4599755799755805
1965,sports,6.4,2,6.563333333333334
1965,thriller,6.7266666666666675,30,6.799986714434991
1965,war,7.254545454545454,22,7.208737373737374
1966,action,5.931578947368421,38,6.650515789473684
1966,adventure,6.090476190476191,42,6.454010040550642
1966,animation,6.45,2,6.936666666666666
1966,biography,7.133333333333333,6,7.172499999999999
1966,crime,6.3517241379310345,29,6.817694325913966
1966,family,6.526666666666667,15,6.677711843711843
1966,fantasy,6.1625,8,6.201214285714285
1966,history,7.2,12,7.010888888888888
1966,horror,5.5307692307692315,26,5.765352538964303
1966,mystery,6.214285714285714,14,6.695969887955182
1966,romance,6.758823529411765,34,6.889957875457876
1966,scifi,5.416,25,5.548889865689866
1966,sports,6.45,2,6.443333333333333
1966,thriller,5.948387096774193,31,6.68266413378983
1966,war,6.942105263157895,19,7.081602870813397
1967,action,6.392592592592592,27,6.577034307992203
1967,adventure,6.242857142857143,35,6.4166555431961445
1967,animation,6.933333333333333,3,6.783333333333333
1967,biography,7.1,4,7.140000000000001
1967,crime,6.6866666666666665,30,6.710412274631915
1967,family,5.792307692307692,13,6.531728937728938
1967,fantasy,5.8533333333333335,15,6.146166666666667
1967,history,7.328571428571429,7,7.1032698412698405
1967,horror,5.665217391304348,23,5.717219546636938
1967,mystery,6.2444444444444445,18,6.551525443510738
1967,romance,6.768571428571429,35,6.875436867054513
1967,scifi,5.616666666666666,18,5.487607814407815
1967,sports,2.3,1,5.3966666666666665
1967,thriller,6.351612903225806,31,6.550129571577848
1967,war,7.009090909090909,11,7.058421052631578
1968,action,6.4739130434782615,23,6.4918169166878545
1968,adventure,6.425806451612903,31,6.341816833518725
1968,animation,6.875,4,6.7716666666666665
1968,biography,7.06,5,7.218666666666667
1968,crime,6.383333333333334,30,6.594578941298582
1968,family,6.507142857142857,14,6.490080586080586
1968,fantasy,6.358333333333333,12,6.110333333333333
1968,history,6.76,10,7.035269841269842
1968,horror,6.238888888888889,18,5.782775102192494
1968,mystery,6.414285714285714,14,6.488132586367881
1968,romance,6.520588235294118,34,6.803144257703082
1968,scifi,5.861538461538462,13,5.553761660561661
1968,sports,4.866666666666667,3,4.943333333333333
1968,thriller,6.34516129032258,31,6.47643455691509
1968,war,6.75,12,7.01023923444976
1969,action,6.116216216216216,37,6.298060159931099
1969,adventure,6.405555555555555,36,6.338100358422939
1969,animation,6.949999999999999,2,6.741666666666665
1969,biography,7.125,8,7.093666666666667
1969,crime,6.723333333333333,30,6.557707146426786
1969,family,6.461538461538462,13,6.460388278388278
1969,fantasy,6.540000000000001,10,6.200333333333333
1969,history,6.8538461538461535,13,6.984039072039072
1969,horror,5.725,16,5.7069751021924935
1969,mystery,6.6000000000000005,12,6.424603174603175
1969,romance,6.663157894736842,38,6.7667282176028305
1969,scifi,5.676923076923076,13,5.542003418803419
1969,sports,4.7,3,4.943333333333333
1969,thriller,6.3,28,6.33436559139785
1969,war,6.747368421052631,19,6.9406220095693785
1970,action,6.35,26,6.252860159931098
1970,adventure,6.366666666666666,30,6.3062724014336915
1970,animation,6.9,2,6.821666666666667
1970,biography,6.5625,8,6.9961666666666655
1970,crime,6.526666666666667,30,6.5343448275862075
1970,family,7.016666666666667,12,6.460864468864469
1970,fantasy,6.347058823529412,17,6.252245098039216
1970,history,6.792307692307692,13,6.986945054945055
1970,horror,5.8999999999999995,33,5.811975102192493
1970,mystery,6.38125,16,6.370853174603175
1970,romance,6.707894736842105,38,6.683807164971252
1970,scifi,5.246153846153846,13,5.56345641025641
1970,sports,6.9,1,5.043333333333334
1970,thriller,6.5606060606060606,33,6.301153470185728
1970,war,6.895833333333333,24,6.868879585326954
1971,action,6.55,38,6.376544370457414
1971,adventure,6.604,25,6.408977163338453
1971,animation,6.85,4,6.901666666666666
1971,biography,7.375,8,7.044499999999999
1971,crime,6.841304347826087,46,6.632260869565218
1971,family,6.5928571428571425,14,6.474102564102564
1971,fantasy,6.607142857142857,14,6.341173669467787
1971,history,7.1499999999999995,14,6.976945054945054
1971,horror,5.633962264150944,53,5.832613708868836
1971,mystery,6.538709677419354,31,6.435737967229903
1971,romance,6.956666666666666,30,6.723375792422232
1971,scifi,5.323076923076924,13,5.544871794871795
1971,sports,6.2,2,4.993333333333334
1971,thriller,6.5321428571428575,56,6.417904622259461
1971,war,7.0125,16,6.882958532695374
1972,action,6.755813953488372,43,6.449188642636569
1972,adventure,6.65483870967742,31,6.491373476702509
1972,animation,6.6000000000000005,3,6.835000000000001
1972,biography,6.877777777777777,9,7.000055555555555
1972,crime,6.558928571428572,56,6.606713250517598
1972,family,6.405555555555555,18,6.596752136752135
1972,fantasy,5.957142857142857,7,6.361935574229692
1972,history,6.855555555555556,9,6.8823418803418805
1972,horror,5.774545454545455,55,5.854479321517057
1972,mystery,6.4222222222222225,45,6.471293522785457
1972,romance,6.836111111111111,36,6.736883728930169
1972,scifi,5.586666666666667,15,5.5388717948717945
1972,sports,6.433333333333334,3,5.82
1972,thriller,6.372,75,6.421982041614299
1972,war,7.1375,8,6.908640350877192
1973,action,6.389090909090909,55,6.432224215759099
1973,adventure,6.434615384615385,26,6.493135263303006
1973,animation,7.3,7,6.92
1973,biography,7.033333333333333,9,6.994722222222222
1973,crime,6.77936507936508,63,6.685919599723948
1973,family,6.67,10,6.629323565323565
1973,fantasy,6.8133333333333335,15,6.452935574229693
1973,history,6.8375,8,6.897841880341881
1973,horror,5.7673469387755105,49,5.760170931494382
1973,mystery,6.676470588235294,17,6.523730497575374
1973,romance,6.696774193548387,31,6.772120920581022
1973,scifi,5.885,20,5.543564102564103
1973,sports,6.14,5,6.074666666666667
1973,thriller,6.473846153846154,65,6.447719014319015
1973,war,6.720000000000001,5,6.902640350877194
1974,action,6.473584905660378,53,6.503697953647931
1974,adventure,6.644,25,6.5408241521918935
1974,animation,6.2,3,6.7700000000000005
1974,biography,7.175,4,7.004722222222222
1974,crime,6.6947368421052635,57,6.680200301478334
1974,family,6.554545454545454,11,6.6479249639249645
1974,fantasy,6.5,17,6.444935574229691
1974,history,7.222222222222222,9,6.971517094017093
1974,horror,5.662790697674419,43,5.747729071029266
1974,mystery,6.720000000000001,20,6.547730497575374
1974,romance,6.576666666666667,30,6.754822674966988
1974,scifi,5.93076923076923,13,5.594333333333333
1974,sports,6.1,2,6.354666666666667
1974,thriller,6.456140350877193,57,6.478947084494453
1974,war,7.733333333333333,6,7.099833333333334
1975,action,6.294594594594595,37,6.492616872566851
1975,adventure,6.696296296296297,27,6.6067500781178214
1975,animation,6.966666666666666,3,6.783333333333333
1975,biography,6.92,10,7.076222222222222
1975,crime,6.408510638297872,47,6.656569095804575
1975,family,6.833333333333333,12,6.611258297258297
1975,fantasy,6.659999999999999,10,6.507523809523809
1975,history,7.01,10,7.015055555555556
1975,horror,5.806896551724138,29,5.729108381374093
1975,mystery,6.5120000000000005,25,6.573880497575374
1975,romance,6.75,34,6.763243727598566
1975,scifi,5.93076923076923,13,5.731256410256409
1975,sports,7.1,4,6.394666666666668
1975,thriller,6.39375,48,6.44557587237324
1975,war,7.314285714285715,14,7.18352380952381
1976,action,6.267567567567568,37,6.4361303860803645
1976,adventure,6.3136363636363635,22,6.548677350845094
1976,animation,6.966666666666666,3,6.806666666666667
1976,biography,7.824999999999999,4,7.166222222222221
1976,crime,6.611363636363635,44,6.610580953512084
1976,family,6.978947368421053,19,6.688476342371078
1976,fantasy,6.3933333333333335,15,6.464761904761905
1976,history,7.3,11,7.045055555555555
1976,horror,5.644444444444444,36,5.731204817432793
1976,mystery,6.492857142857143,28,6.564709990662932
1976,romance,6.723333333333333,30,6.7165770609318995
1976,scifi,4.92,10,5.6506410256410255
1976,sports,6.975,4,6.549666666666667
1976,thriller,6.34516129032258,62,6.408179559009184
1976,war,6.75,16,7.131023809523809
1977,action,6.166666666666667,33,6.318300928716023
1977,adventure,6.2075000000000005,40,6.4592096089096085
1977,animation,7.066666666666666,6,6.9
1977,biography,5.933333333333334,6,6.977333333333332
1977,crime,6.27,30,6.55279523922637
1977,family,6.673333333333333,15,6.742031897926634
1977,fantasy,6.521052631578947,19,6.577543859649123
1977,history,7.4,5,7.153944444444446
1977,horror,5.416326530612245,49,5.659561032646151
1977,mystery,6.32,20,6.5442655462184876
1977,romance,6.586206896551724,29,6.666596218020023
1977,scifi,5.485714285714286,21,5.630450549450549
1977,sports,6.1571428571428575,7,6.494428571428571
1977,thriller,6.242553191489361,47,6.382290197307057
1977,war,6.592307692307693,13,7.021985347985348
1978,action,6.408108108108108,37,6.322104368519463
1978,adventure,6.088461538461539,26,6.38997883967884
1978,animation,6.866666666666667,6,6.813333333333333
1978,biography,7.35,4,7.040666666666667
1978,crime,6.637931034482759,29,6.524508430249907
1978,family,6.4,11,6.688031897926635
1978,fantasy,6.213333333333334,15,6.457543859649123
1978,history,6.7625,8,7.138944444444445
1978,horror,5.638461538461539,39,5.633783952583357
1978,mystery,6.196428571428571,28,6.448257142857143
1978,romance,6.657500000000001,40,6.658741379310345
1978,scifi,5.491666666666667,24,5.551783882783882
1978,sports,6.1899999999999995,10,6.504428571428571
1978,thriller,6.193181818181818,44,6.3261573301741905
1978,war,6.81,10,7.039985347985349
1979,action,6.234,50,6.2741873873873875
1979,adventure,6.155882352941177,34,6.292355310267075
1979,animation,7.475,4,7.068333333333333
1979,biography,7.1,5,7.025666666666666
1979,crime,6.645945945945946,37,6.514750251018043
1979,family,6.8500000000000005,12,6.747122807017544
1979,fantasy,6.08,10,6.373543859649123
1979,history,7.075,8,7.1095
1979,horror,5.621212121212121,33,5.625468237290898
1979,mystery,6.095833333333334,24,6.32342380952381
1979,romance,6.533333333333333,42,6.650074712643677
1979,scifi,5.748387096774193,31,5.515307455984876
1979,sports,6.681818181818182,11,6.620792207792208
1979,thriller,5.961224489795919,49,6.227174157957935
1979,war,6.457142857142857,14,6.784747252747254
1980,action,6.233333333333333,45,6.261935135135135
1980,adventure,6.120930232558139,43,6.177282097519443
1980,animation,7.233333333333333,3,7.121666666666667
1980,biography,6.9818181818181815,11,7.038030303030302
1980,crime,6.4575000000000005,40,6.524548123358469
1980,family,6.2846153846153845,13,6.6373792172739545
1980,fantasy,5.915789473684211,19,6.224701754385965
1980,history,7.442857142857143,7,7.196071428571429
1980,horror,5.451785714285714,56,5.5544460698032125
1980,mystery,6.053846153846154,26,6.231793040293041
1980,romance,6.552380952380952,42,6.6105509031198695
1980,scifi,5.5375,32,5.436653609831029
1980,sports,7.116666666666667,6,6.624125541125541
1980,thriller,5.913114754098361,61,6.131047108777608
1980,war,7.333333333333333,9,6.788556776556777
1981,action,6.434146341463415,41,6.295250889914305
1981,adventure,6.543589743589743,39,6.22327277351012
1981,animation,7.366666666666666,9,7.201666666666666
1981,biography,7.014285714285714,7,6.875887445887446
1981,crime,6.653658536585366,41,6.533007103402814
1981,family,6.9,15,6.621589743589743
1981,fantasy,6.4,16,6.226035087719298
1981,history,7.0,12,7.136071428571429
1981,horror,5.45223880597015,67,5.516004942108354
1981,mystery,6.055555555555555,27,6.144332722832724
1981,romance,6.591666666666666,48,6.584217569786536
1981,scifi,5.666666666666667,27,5.585986943164363
1981,sports,6.62,5,6.553125541125541
1981,thriller,6.078461538461539,65,6.0777071584054
1981,war,6.945454545454546,11,6.827647685647686
1982,action,6.139130434782608,46,6.289743643537493
1982,adventure,6.112121212121211,33,6.204197015934362
1982,animation,7.188888888888889,9,7.226111111111111
1982,biography,7.442857142857143,7,7.177792207792207
1982,crime,6.425,32,6.564007103402814
1982,family,6.833333333333333,12,6.653589743589744
1982,fantasy,6.111111111111111,18,6.144046783625731
1982,history,7.44,10,7.144071428571429
1982,horror,5.45,56,5.522739635985905
1982,mystery,6.132258064516129,31,6.106784335735949
1982,romance,6.607142857142857,42,6.588404761904762
1982,scifi,5.867741935483871,31,5.662392473118279
1982,sports,6.3999999999999995,6,6.601696969696969
1982,thriller,6.053846153846154,52,6.039965750876759
1982,war,7.0,5,6.909186147186148
1983,action,5.748076923076923,52,6.157737406531256
1983,adventure,5.853658536585366,41,6.157236415559128
1983,animation,6.985714285714286,7,7.249920634920635
1983,biography,7.279999999999999,10,7.163792207792207
1983,crime,6.347916666666666,48,6.506004229839595
1983,family,6.970000000000001,10,6.767589743589744
1983,fantasy,5.677272727272728,22,6.03683466241361
1983,history,7.075,12,7.206571428571429
1983,horror,5.389473684210526,38,5.472942065135702
1983,mystery,6.004545454545454,22,6.068407712359325
1983,romance,6.359259259259259,54,6.528756613756613
1983,scifi,5.6625,32,5.696559139784947
1983,sports,6.216666666666666,6,6.607030303030302
1983,thriller,6.053571428571429,56,6.012043672954681
1983,war,6.716666666666666,12,6.890519480519481
1984,action,5.8500000000000005,58,6.080937406531256
1984,adventure,6.05,38,6.136059944970892
1984,animation,7.7,3,7.294920634920635
1984,biography,7.58,5,7.2597922077922075
1984,crime,6.365714285714286,35,6.449957897793264
1984,family,7.144444444444444,9,6.826478632478631
1984,fantasy,5.8875,24,5.99833466241361
1984,history,7.2875,8,7.249071428571429
1984,horror,5.476923076923077,39,5.444084256277893
1984,mystery,6.066666666666666,18,6.062574379025991
1984,romance,6.359677419354839,62,6.494025430960915
1984,scifi,5.83953488372093,43,5.714788697174294
1984,sports,6.720000000000001,5,6.6146666666666665
1984,thriller,5.963492063492064,63,6.012497187693909
1984,war,6.4071428571428575,14,6.88051948051948
1985,action,6.033846153846154,65,6.04103997063382
1985,adventure,6.103571428571429,56,6.1325881841735495
1985,animation,6.827272727272727,11,7.2137085137085135
1985,biography,6.959999999999999,10,7.255428571428571
1985,crime,6.357777777777779,45,6.430013453348819
1985,family,6.3304347826086955,23,6.835642512077295
1985,fantasy,6.064102564102564,39,6.027997280497281
1985,history,6.36,5,7.032500000000001
1985,horror,5.736111111111111,36,5.500949335642973
1985,mystery,6.178260869565217,23,6.087457322169804
1985,romance,6.515625,64,6.486674240484724
1985,scifi,6.142424242424242,33,5.835773545659142
1985,sports,6.2,5,6.431333333333333
1985,thriller,6.04406779661017,59,6.038687796196271
1985,war,6.433333333333334,12,6.70051948051948
1986,action,5.878873239436619,71,5.929985350228462
1986,adventure,6.184,50,6.060670235455602
1986,animation,7.1625,16,7.172875180375181
1986,biography,6.566666666666666,9,7.165904761904761
1986,crime,6.326923076923077,52,6.364666361416361
1986,family,6.790909090909091,22,6.813824330259112
1986,fantasy,6.335483870967742,31,6.015094054690829
1986,history,7.111111111111111,9,7.054722222222222
1986,horror,5.536734693877551,49,5.517848513224453
1986,mystery,6.280952380952381,21,6.13253668724917
1986,romance,6.418333333333334,60,6.452007573818058
1986,scifi,5.848837209302325,43,5.8722076541862736
1986,sports,6.109090909090909,11,6.329151515151516
1986,thriller,6.1046875,64,6.043932988503963
1986,war,6.793333333333334,15,6.6700952380952385
1987,action,5.713043478260869,69,5.8447679589241135
1987,adventure,5.707692307692308,39,5.9797844545698196
1987,animation,6.788888888888889,9,7.092875180375179
1987,biography,7.3,8,7.137333333333333
1987,crime,6.28923076923077,65,6.337512515262516
1987,family,5.982352941176471,17,6.6436282518277405
1987,fantasy,5.846666666666668,45,5.96220516580194
1987,history,7.442857142857143,7,7.055293650793651
1987,horror,5.501351351351351,74,5.528118783494723
1987,mystery,5.874074074074074,27,6.080899889160759
1987,romance,6.507142857142857,70,6.4320075738180575
1987,scifi,5.404761904761905,42,5.779611648041881
1987,sports,6.3,4,6.309151515151515
1987,thriller,5.995555555555556,90,6.032274868845844
1987,war,6.825,12,6.6350952380952375
1988,action,5.933802816901409,71,5.88191313768901
1988,adventure,5.902325581395349,43,5.989517863531818
1988,animation,7.171428571428572,14,7.130018037518037
1988,biography,6.890000000000001,10,7.059333333333333
1988,crime,6.4265625,64,6.353241681929182
1988,family,6.429411764705883,17,6.535510604768918
1988,fantasy,6.376595744680851,47,6.102069769283565
1988,history,6.942857142857143,7,7.028865079365079
1988,horror,5.494186046511628,86,5.5490612559549435
1988,mystery,6.275862068965517,29,6.135163212044771
1988,romance,6.3,78,6.420155721966205
1988,scifi,5.352380952380953,42,5.717587838518071
1988,sports,6.07,10,6.2798181818181815
1988,thriller,6.203571428571429,84,6.062274868845844
1988,war,6.291666666666667,12,6.550095238095238
1989,action,5.974390243902438,82,5.906791186469498
1989,adventure,6.06938775510204,49,5.993395414552225
1989,animation,6.921428571428572,14,6.9743037518037525
1989,biography,6.664285714285714,14,6.876190476190476
1989,crime,6.263888888888889,72,6.332876602564103
1989,family,6.616666666666666,18,6.429955049213362
1989,fantasy,6.021951219512196,41,6.1289600131860045
1989,history,7.164285714285714,14,7.004222222222222
1989,horror,5.228985507246377,69,5.499473742019604
1989,mystery,5.961904761904762,21,6.11421083109239
1989,romance,6.328787878787878,66,6.413977813852813
1989,scifi,5.525,40,5.654680861773885
1989,sports,5.9692307692307685,13,6.129664335664335
1989,thriller,6.021951219512196,82,6.07396670004987
1989,war,7.123529411764705,17,6.6933725490196085
1990,action,5.83764705882353,85,5.867551367464973
1990,adventure,6.418918918918919,37,6.056464912621723
1990,animation,6.585714285714286,7,6.925992063492063
1990,biography,7.43076923076923,13,6.970344322344322
1990,crime,6.3728395061728405,81,6.335888948243115
1990,family,5.816666666666666,18,6.327201426024955
1990,fantasy,5.74,35,6.064139500365491
1990,history,7.275,8,7.187222222222222
1990,horror,5.4125,64,5.4347515197973815
1990,mystery,6.2318181818181815,22,6.124922293542983
1990,romance,6.40483870967742,62,6.391820555788298
1990,scifi,5.262162162162162,37,5.478628445721469
1990,sports,5.325,12,5.954664335664336
1990,thriller,6.119540229885057,87,6.089061186704848
1990,war,6.653333333333333,15,6.737372549019608
1991,action,5.87710843373494,83,5.867198406324637
1991,adventure,6.181818181818182,44,6.05602854898536
1991,animation,6.788888888888889,9,6.851269841269842
1991,biography,7.12,10,7.081010989010989
1991,crime,6.385294117647058,68,6.347563156387912
1991,family,6.409090909090909,22,6.250837789661319
1991,fantasy,5.836842105263158,38,5.964411147224575
1991,history,7.222222222222222,9,7.209444444444445
1991,horror,5.1625,40,5.359904581021871
1991,mystery,6.088461538461539,26,6.086424125044815
1991,romance,6.414736842105263,95,6.391101257542684
1991,scifi,5.541463414634146,41,5.417153686787833
1991,sports,6.2444444444444445,9,5.981735042735043
1991,thriller,6.020253164556962,79,6.0721743196162405
1991,war,6.383333333333333,6,6.655372549019607
1992,action,6.214084507042253,71,5.967406612080914
1992,adventure,6.286206896551724,29,6.171731466757243
1992,animation,6.390909090909091,11,6.771673881673881
1992,biography,6.811764705882353,17,6.98336393018746
1992,crime,6.588,75,6.407317002541757
1992,family,6.264705882352941,17,6.3073083778966135
1992,fantasy,6.283333333333333,36,6.0517444805579075
1992,history,6.7272727272727275,11,7.066327561327562
1992,horror,5.510810810810811,37,5.361796472913763
1992,mystery,5.896,25,6.09080931023
1992,romance,6.551041666666666,96,6.399881019447446
1992,scifi,5.6952380952380945,21,5.475248924883071
1992,sports,6.293333333333334,15,5.9804017094017095
1992,thriller,6.15421686746988,83,6.103906581999104
1992,war,7.128571428571428,7,6.716086834733893
1993,action,6.090322580645161,93,5.998710564829665
1993,adventure,5.997222222222223,36,6.190710794922618
1993,animation,7.3307692307692305,13,6.803542013542014
1993,biography,7.325,20,7.07036393018746
1993,crime,6.137974683544304,79,6.3495994392506185
1993,family,5.884848484848485,33,6.1983957219251336
1993,fantasy,6.3931818181818185,44,6.055061695258101
1993,history,7.1499999999999995,12,7.1077561327561325
1993,horror,5.470588235294118,34,5.357076910670261
1993,mystery,6.233333333333333,36,6.082303563103563
1993,romance,6.483908045977012,87,6.436662628642848
1993,scifi,5.478378378378378,37,5.500448410082556
1993,sports,6.6,9,6.08640170940171
1993,thriller,6.056603773584905,106,6.0745130510018
1993,war,7.05,6,6.86775350140056
1994,action,5.9313253012048195,83,5.990097576290141
1994,adventure,5.84,50,6.14483324390221
1994,animation,6.707142857142857,14,6.760684870684871
1994,biography,6.7700000000000005,20,7.091506787330317
1994,crime,6.321126760563381,71,6.361047013585517
1994,family,5.782222222222222,45,6.031506833036245
1994,fantasy,5.914285714285715,35,6.033528594212805
1994,history,6.8625,8,7.04739898989899
1994,horror,5.755172413793104,29,5.462314291979606
1994,mystery,6.234615384615385,26,6.136845687645687
1994,romance,6.460952380952381,105,6.463095529075749
1994,scifi,5.34074074074074,27,5.463596558230704
1994,sports,5.729411764705882,17,6.038437908496732
1994,thriller,6.052272727272728,88,6.080577352553906
1994,war,7.188888888888889,9,6.880825396825396
1995,action,5.98659793814433,97,6.0198877521543
1995,adventure,6.2956521739130435,46,6.120179894901034
1995,animation,7.375,12,6.918542013542013
1995,biography,6.718181818181819,11,6.9489893048128355
1995,crime,6.438095238095237,84,6.3740981599699955
1995,family,6.0725,40,6.082673499702912
1995,fantasy,6.167647058823529,34,6.119058005977511
1995,history,6.95,12,6.982398989898991
1995,horror,5.388372093023255,43,5.457488710584258
1995,mystery,6.57037037037037,27,6.204556125356126
1995,romance,6.458181818181818,110,6.473764150776629
1995,scifi,5.538888888888889,36,5.518941903576049
1995,sports,6.3,5,6.2334379084967315
1995,thriller,6.0622807017543865,114,6.069125446927773
1995,war,6.869230769230769,13,6.9240048840048845
1996,action,5.9447368421052635,76,6.033413433828366
1996,adventure,6.117647058823529,51,6.107345670302104
1996,animation,6.51,10,6.862764235764236
1996,biography,6.763636363636365,11,6.877716577540108
1996,crime,6.358227848101266,79,6.368684906060838
1996,family,5.65483870967742,31,5.931823059820213
1996,fantasy,6.0600000000000005,40,6.163689584924879
1996,history,6.738461538461538,13,6.885646853146852
1996,horror,5.336666666666667,30,5.492322043917591
1996,mystery,6.424137931034483,29,6.271691403870714
1996,romance,6.392622950819672,122,6.46934137251951
1996,scifi,5.463157894736842,38,5.503280799596589
1996,sports,5.88,15,6.160549019607843
1996,thriller,6.014423076923077,104,6.067959429400995
1996,war,7.135714285714286,14,7.074481074481075
1997,action,6.065979381443299,97,6.003792408708574
1997,adventure,5.877083333333334,48,6.0255209576584265
1997,animation,7.133333333333333,12,7.011249084249084
1997,biography,7.06875,16,6.9291136363636365
1997,crime,6.324742268041237,97,6.316033359669085
1997,family,5.638235294117647,34,5.806528942173154
1997,fantasy,5.889655172413794,29,6.084953952740972
1997,history,6.947368421052632,19,6.9296659919028345
1997,horror,5.632142857142857,28,5.516588453184
1997,mystery,6.694871794871795,39,6.4314657628450735
1997,romance,6.426618705035971,139,6.44445678019337
1997,scifi,5.962162162162162,37,5.556665612981402
1997,sports,6.663636363636363,11,6.234609625668449
1997,thriller,6.241071428571429,112,6.085330341621305
1997,war,7.128571428571428,14,7.074481074481073
1998,action,6.031764705882353,85,5.992080833756013
1998,adventure,6.05,50,6.036076513213981
1998,animation,6.876923076923077,13,6.920479853479854
1998,biography,6.857142857142857,14,6.835542207792209
1998,crime,6.442452830188679,106,6.37692898899796
1998,family,5.7558823529411764,34,5.7807357157916925
1998,fantasy,6.2631578947368425,38,6.058949168051976
1998,history,6.99,10,6.897665991902834
1998,horror,5.180952380952381,42,5.458661282315653
1998,mystery,6.171111111111111,45,6.419021318400628
1998,romance,6.5829931972789115,147,6.464273810453752
1998,scifi,5.869696969696969,33,5.634929331245121
1998,sports,5.79,10,6.0726096256684485
1998,thriller,6.10650406504065,123,6.095310399912454
1998,war,7.421428571428571,14,7.14876678876679
1999,action,5.930681818181818,88,5.991952137151412
1999,adventure,6.199999999999999,42,6.108076513213981
1999,animation,6.4875,16,6.876551282051283
1999,biography,7.094117647058823,17,6.900365737203972
1999,crime,6.382022471910112,89,6.389108131267307
1999,family,5.785714285714286,28,5.781434128490106
1999,fantasy,5.923684210526315,38,6.0608288673000965
1999,history,6.534999999999999,20,6.8321659919028335
1999,horror,5.688888888888889,36,5.44540457733481
1999,mystery,6.458536585365854,41,6.463805558550723
1999,romance,6.289189189189189,148,6.429921172101112
1999,scifi,5.480487804878049,41,5.662878744072581
1999,sports,6.4,10,6.206727272727273
1999,thriller,6.1499999999999995,126,6.114855854457909
1999,war,6.768421052631578,19,7.064673221515326
2000,action,5.815909090909091,88,5.957814367704366
2000,adventure,6.08125,48,6.065196078431372
2000,animation,6.413043478260869,23,6.684159977703456
2000,biography,6.790909090909091,22,6.914911191749427
2000,crime,6.065486725663717,113,6.314586428781002
2000,family,5.6923076923076925,26,5.7053956669516435
2000,fantasy,5.847058823529411,51,5.996711220241272
2000,history,7.152941176470588,17,6.8727542271969515
2000,horror,5.494642857142857,56,5.46665873015873
2000,mystery,6.027272727272727,55,6.355186029931194
2000,romance,6.343502824858756,177,6.4069853734365
2000,scifi,5.5975,40,5.674600966294804
2000,sports,6.46,15,6.238727272727273
2000,thriller,5.829411764705882,136,6.068282067048207
2000,war,7.152631578947369,19,7.121353383458647
2001,action,6.0271317829457365,129,5.97429335587246
2001,adventure,5.885185185185185,54,6.018703703703704
2001,animation,6.852173913043478,23,6.752594760312152
2001,biography,6.552631578947368,19,6.872710234811628
2001,crime,6.250413223140495,121,6.293023503788848
2001,family,6.0,30,5.77442792501616
2001,fantasy,6.166071428571429,56,6.017925505955558
2001,history,6.5375,16,6.832561919504644
2001,horror,5.1461538461538465,52,5.4285561660561665
2001,mystery,6.038461538461538,65,6.278050751416605
2001,romance,6.407909604519774,177,6.410042704176521
2001,scifi,5.732608695652174,46,5.728491126477871
2001,sports,6.1450000000000005,20,6.2917272727272735
2001,thriller,5.980851063829787,141,6.06156766442955
2001,war,6.593333333333334,30,7.012877192982456
2002,action,5.910489510489511,143,5.9431953816817025
2002,adventure,6.126865671641791,67,6.068660171365394
2002,animation,6.605263157894737,19,6.646980725224433
2002,biography,7.121052631578948,19,6.883170761127417
2002,crime,6.3125984251968505,127,6.290594735219971
2002,family,6.021052631578947,38,5.850991392508421
2002,fantasy,6.075,44,6.054994471472799
2002,history,7.315384615384615,13,6.90616515837104
2002,horror,5.439344262295082,61,5.389996447086611
2002,mystery,6.381690140845071,71,6.2154144206112605
2002,romance,6.187564766839379,193,6.362231916537202
